SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784804.841308, 0.159813, 0.034117, -9.776423, -0.002964, 0.001373, -0.002988, -95.279007, 238.074371, 816.416443, 34.136307
1763784804.851293, 0.163853, 0.030825, -9.787646, -0.003147, 0.002833, -0.003247, -95.128616, 238.213593, 816.511353, 34.136307
1763784804.861315, 0.150685, 0.028132, -9.780015, -0.003468, 0.002454, -0.002650, -95.116348, 238.281799, 816.519775, 34.136307
1763784804.871295, 0.152032, 0.033070, -9.780613, -0.003972, 0.002937, -0.002503, -95.009460, 238.171341, 816.410583, 34.136307
1763784804.881291, 0.163255, 0.044891, -9.772084, -0.002884, 0.003035, -0.004596, -95.072159, 238.082642, 816.387878, 34.136307
1763784804.891292, 0.149937, 0.033968, -9.772084, -0.004256, 0.002580, -0.001192, -95.008347, 238.208176, 816.410400, 34.136307
1763784804.901290, 0.140809, 0.031574, -9.783007, -0.003782, 0.002584, -0.001376, -95.147919, 238.047287, 816.570618, 34.136307
1763784804.911299, 0.145897, 0.039205, -9.774179, -0.003152, 0.002390, -0.003155, -95.229507, 238.071686, 816.401855, 34.136307
1763784804.920536, 0.155922, 0.039804, -9.762806, -0.004374, 0.003525, -0.002881, -95.141373, 238.103790, 816.527710, 34.136307
1763784804.931290, 0.145148, 0.027982, -9.785102, -0.004755, 0.003152, -0.001694, -95.258133, 238.239685, 816.530029, 34.136307
1763784804.941288, 0.139612, 0.040552, -9.780912, -0.002623, 0.001803, -0.002715, -94.966904, 238.351822, 816.291077, 34.136307
1763784804.951290, 0.145897, 0.032771, -9.770587, -0.003271, 0.002729, -0.002847, -95.255493, 238.114746, 816.441895, 34.136307
1763784804.961291, 0.146046, 0.036512, -9.772233, -0.002596, 0.001956, -0.002088, -95.220398, 238.005432, 816.533997, 34.136307
1763784804.971290, 0.148291, 0.039804, -9.794080, -0.003715, 0.002288, -0.002976, -95.299805, 238.103638, 816.403259, 34.136307
1763784804.981292, 0.150386, 0.041450, -9.786748, -0.003012, 0.001900, -0.002628, -95.066086, 238.071564, 816.469116, 34.136307
