SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763769913.605190, 0.133776, 0.022446, -9.774328, -0.001311, 0.003578, -0.001088, -89.823181, 238.498734, 818.248840, 34.136307
1763769913.615176, 0.128239, 0.017358, -9.767744, -0.002154, 0.003074, -0.002902, -90.301331, 238.794785, 818.217041, 34.136307
1763769913.624365, 0.122553, 0.015113, -9.782708, -0.002331, 0.002721, -0.003370, -90.231689, 238.617432, 818.285950, 34.136307
1763769913.634869, 0.119560, 0.022296, -9.786599, -0.002346, 0.003261, -0.002509, -90.196045, 238.611496, 818.042236, 34.136307
1763769913.645181, 0.125696, -0.001047, -9.777471, -0.003945, 0.003165, -0.003104, -90.325928, 238.770172, 818.245850, 34.136307
1763769913.655178, 0.130035, 0.005387, -9.781511, -0.003533, 0.003975, -0.003281, -90.089233, 238.677719, 818.197998, 34.136307
1763769913.665174, 0.112827, 0.009876, -9.783157, -0.002417, 0.003007, -0.001576, -90.175751, 238.635529, 818.142212, 34.136307
1763769913.675186, 0.133028, 0.012719, -9.779416, -0.001601, 0.003887, -0.004154, -90.232437, 238.727097, 818.156738, 34.136307
1763769913.684875, 0.127491, 0.016610, -9.772832, -0.003319, 0.003564, -0.002743, -90.178894, 238.637466, 818.115234, 34.136307
1763769913.695172, 0.124498, 0.012869, -9.775376, -0.002377, 0.002050, -0.001165, -90.259842, 238.606522, 818.127136, 34.136307
1763769913.705174, 0.120608, 0.026336, -9.781661, -0.003316, 0.003535, -0.001335, -90.120956, 238.708450, 818.188232, 34.136307
1763769913.715170, 0.121057, 0.011073, -9.771635, -0.001730, 0.000732, -0.001716, -90.289902, 238.822891, 818.149292, 34.136307
1763769913.725186, 0.127192, 0.015413, -9.773730, -0.002784, 0.001507, -0.002616, -90.211975, 238.805862, 818.248779, 34.136307
1763769913.734888, 0.126444, 0.015862, -9.776124, -0.003075, 0.003029, -0.001014, -90.211273, 238.813431, 818.226562, 34.136307
1763769913.745179, 0.120458, 0.017657, -9.778219, -0.003010, 0.002425, -0.000972, -90.257919, 238.683640, 818.312744, 34.136307
1763769913.755172, 0.130185, 0.025139, -9.773730, -0.003509, 0.003522, -0.003212, -90.060501, 238.543060, 818.231567, 34.136307
1763769913.765166, 0.120309, 0.010175, -9.786599, -0.003104, 0.002735, -0.002930, -90.110077, 238.793488, 818.212585, 34.136307
1763769913.775197, 0.114772, 0.004639, -9.781212, -0.003104, 0.002735, -0.002930, -90.263931, 238.689606, 818.151489, 34.136307
1763769913.785021, 0.127192, 0.019453, -9.774927, -0.002407, 0.002193, -0.002369, -90.086624, 238.974335, 817.959106, 34.136307
1763769913.795164, 0.122404, 0.021249, -9.767146, -0.003469, 0.003378, -0.000713, -90.022171, 238.814682, 818.043030, 34.136307
1763769913.805174, 0.121356, 0.015712, -9.778817, -0.001476, 0.003306, -0.001598, -90.213959, 238.837524, 818.275085, 34.136307
1763769913.815161, 0.116717, 0.004040, -9.780763, -0.002253, 0.001399, -0.002691, -90.321671, 238.749466, 818.278931, 34.136307
1763769913.825166, 0.124798, 0.018106, -9.774029, -0.003171, 0.004090, -0.002296, -90.240036, 238.690109, 818.163147, 34.136307
1763769913.834894, 0.126743, 0.013467, -9.770288, -0.002710, 0.003284, -0.002204, -90.073547, 238.870163, 818.254761, 34.136307
