SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784488.057581, 0.094272, -0.037260, -9.786599, -0.001390, 0.003201, -0.000824, -94.568619, 236.760529, 816.667053, 34.136307
1763784488.067590, 0.084695, -0.053870, -9.767146, -0.001400, 0.001226, -0.001498, -94.454956, 236.773880, 816.715088, 34.136307
1763784488.077585, 0.081852, -0.056114, -9.765949, -0.001857, 0.002955, -0.002019, -94.488266, 236.772949, 816.814941, 34.136307
1763784488.087580, 0.084545, -0.056413, -9.784504, -0.004424, 0.002478, -0.002657, -94.569565, 236.846237, 816.976074, 34.136307
1763784488.097118, 0.082301, -0.054618, -9.781810, -0.003196, 0.001709, -0.002706, -94.562134, 236.769348, 816.637512, 34.136307
1763784488.107582, 0.089783, -0.044293, -9.773281, -0.002288, 0.001696, -0.003430, -94.676804, 236.928345, 816.736145, 34.136307
1763784488.117589, 0.080206, -0.042198, -9.782259, -0.003914, 0.001048, -0.003274, -94.562073, 236.524658, 816.745483, 34.136307
1763784488.127403, 0.089783, -0.042497, -9.787796, -0.005455, 0.001096, -0.001859, -94.595261, 237.044495, 816.559021, 34.136307
1763784488.137362, 0.081104, -0.049530, -9.773131, -0.003718, 0.002642, -0.001678, -94.611237, 236.915176, 816.708252, 34.136307
1763784488.147581, 0.087688, -0.049530, -9.781361, -0.004793, 0.003325, -0.002519, -94.698914, 236.899719, 816.940735, 34.136307
1763784488.157580, 0.082151, -0.045041, -9.782409, -0.003573, 0.001843, -0.002306, -94.669144, 237.061966, 816.915771, 34.136307
1763784488.167590, 0.091728, -0.045191, -9.786599, -0.003065, 0.004483, -0.002314, -94.558243, 237.055542, 816.855835, 34.136307
1763784488.177594, 0.083199, -0.044442, -9.784504, -0.003581, 0.002373, -0.002505, -94.603928, 236.718491, 816.960205, 34.136307
1763784488.187583, 0.077363, -0.044143, -9.777022, -0.001826, 0.001632, -0.002866, -94.667572, 236.879120, 816.906128, 34.136307
1763784488.197580, 0.092626, -0.056563, -9.780912, -0.002095, 0.002785, -0.003324, -94.772491, 236.823471, 816.943970, 34.136307
1763784488.207581, 0.078709, -0.053570, -9.786000, -0.003261, 0.001993, -0.001846, -94.838120, 237.149048, 816.855286, 34.136307
1763784488.217593, 0.081403, -0.036512, -9.769241, -0.001438, 0.002046, -0.003703, -94.553741, 236.995987, 816.910706, 34.136307
1763784488.227585, 0.073921, -0.043395, -9.776573, -0.002213, 0.004295, -0.001010, -94.500641, 236.886551, 816.835754, 34.136307
1763784488.237582, 0.082450, -0.042198, -9.769989, -0.003525, 0.002487, -0.001636, -94.695541, 236.932007, 816.932312, 34.136307
1763784488.247583, 0.085892, -0.037110, -9.787047, -0.002896, 0.002418, -0.002437, -94.569351, 236.917587, 816.714539, 34.136307
1763784488.257580, 0.097115, -0.043694, -9.781361, -0.002271, 0.001377, -0.002203, -94.717712, 236.963684, 816.806946, 34.136307
1763784488.267587, 0.082899, -0.033070, -9.772383, -0.003421, 0.002878, -0.001908, -94.465820, 236.904465, 816.907227, 34.136307
1763784488.277586, 0.079607, -0.048632, -9.759963, -0.004285, 0.004634, -0.002898, -94.539429, 236.765701, 816.967346, 34.136307
1763784488.287580, 0.083199, -0.066289, -9.780314, -0.003825, 0.002197, -0.002492, -94.777573, 236.789841, 816.886597, 34.136307
1763784488.297584, 0.087388, -0.042796, -9.775076, -0.003414, 0.003865, -0.002682, -94.912109, 236.723160, 816.735229, 34.136307
1763784488.307583, 0.083797, -0.042497, -9.782409, -0.003518, 0.000894, -0.003272, -94.686966, 236.713120, 817.011353, 34.136307
1763784488.317586, 0.083797, -0.042497, -9.782409, -0.003518, 0.000894, -0.003272, -94.725891, 236.907608, 816.747620, 34.136307
1763784488.327582, 0.076614, -0.048034, -9.800066, -0.003057, 0.000983, -0.001944, -94.675522, 236.708237, 816.627930, 34.136307
1763784488.337582, 0.092775, -0.062399, -9.778967, -0.002010, 0.002543, -0.002912, -94.893799, 236.870255, 816.892578, 34.136307
1763784488.347581, 0.091129, -0.050578, -9.775825, -0.002010, 0.002543, -0.002912, -94.828293, 236.998383, 816.660095, 34.136307
1763784488.357581, 0.084994, -0.059107, -9.787047, -0.002951, 0.001384, -0.001929, -94.696671, 236.915649, 816.941223, 34.136307
1763784488.367590, 0.080804, -0.046986, -9.785850, -0.002929, 0.001859, -0.002145, -94.657135, 236.990524, 816.832214, 34.136307
1763784488.377582, 0.079458, -0.042048, -9.791387, -0.002292, 0.001506, -0.001764, -94.641281, 236.857040, 816.907959, 34.136307
1763784488.387583, 0.077812, -0.048183, -9.777171, -0.003561, 0.001847, -0.003236, -94.918381, 236.846100, 816.999512, 34.136307
1763784488.397581, 0.078111, -0.047884, -9.770887, -0.002914, 0.003547, -0.002266, -94.835342, 236.951889, 816.978210, 34.136307
1763784488.407580, 0.089633, -0.044891, -9.777920, -0.002317, 0.002533, -0.003600, -94.778244, 236.786224, 817.175293, 34.136307
1763784488.417585, 0.077063, -0.045490, -9.790040, -0.003067, 0.004247, -0.001581, -94.805695, 237.017853, 816.990112, 34.136307
1763784488.427581, 0.075268, -0.048183, -9.788394, -0.002903, 0.002769, -0.002803, -94.698929, 236.865234, 816.936646, 34.136307
1763784488.437582, 0.072874, -0.041450, -9.780463, -0.002796, 0.002548, -0.001806, -94.579926, 236.872849, 816.940247, 34.136307
1763784488.447591, 0.087089, -0.045041, -9.765350, -0.004163, 0.002518, -0.001913, -94.689133, 236.688339, 817.014160, 34.136307
1763784488.457583, 0.071377, -0.046837, -9.791686, -0.002372, 0.003953, -0.001396, -94.814240, 236.804733, 817.027344, 34.136307
1763784488.467585, 0.080355, -0.047435, -9.781212, -0.003395, 0.003170, -0.002390, -94.786514, 236.636887, 816.981079, 34.136307
1763784488.477581, 0.089034, -0.045340, -9.787047, -0.002426, 0.003078, -0.003592, -94.708725, 236.592224, 816.960754, 34.136307
1763784488.487581, 0.092476, -0.048183, -9.772533, -0.003470, 0.004296, -0.002029, -94.862717, 236.524857, 816.856201, 34.136307
1763784488.497578, 0.094122, -0.047136, -9.784354, -0.003399, 0.003123, -0.002478, -94.829559, 236.574951, 816.732788, 34.136307
1763784488.507579, 0.082301, -0.043694, -9.776124, -0.003208, 0.002302, -0.001453, -94.678314, 236.601608, 816.906677, 34.136307
1763784488.517412, 0.076614, -0.041749, -9.773879, -0.003216, 0.004870, -0.002283, -94.607895, 236.737228, 816.819946, 34.136307
1763784488.527585, 0.084396, -0.044442, -9.783456, -0.003877, 0.003728, -0.001484, -94.917877, 236.958008, 816.858154, 34.136307
1763784488.536997, 0.085593, -0.054917, -9.781361, -0.002981, 0.002728, -0.002615, -94.667770, 236.845169, 816.852783, 34.136307
1763784488.547579, 0.085293, -0.043395, -9.790938, -0.004127, 0.003412, -0.002482, -94.915222, 236.725342, 816.969360, 34.136307
1763784488.557584, 0.086042, -0.042946, -9.783157, -0.002335, 0.002238, -0.002468, -94.719147, 236.743530, 816.878662, 34.136307
1763784488.567594, 0.083498, -0.035165, -9.788544, -0.002873, 0.003519, -0.003722, -94.910706, 236.868027, 816.630066, 34.136307
1763784488.577581, 0.074968, -0.047435, -9.792883, -0.003676, 0.001713, -0.002010, -94.686417, 236.757111, 816.891968, 34.136307
1763784488.587581, 0.075118, -0.055067, -9.777171, -0.003067, 0.003305, -0.001643, -94.655487, 236.829987, 816.749695, 34.136307
1763784488.597581, 0.084994, -0.040253, -9.785102, -0.002368, 0.002223, -0.002288, -94.535980, 236.598358, 816.748230, 34.136307
