SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763771583.745431, 0.154576, 0.052373, -9.774927, -0.002254, 0.001577, -0.003559, -87.414978, 238.465927, 818.518860, 34.136306
1763771583.755478, 0.157419, 0.033369, -9.778219, -0.003147, 0.003271, -0.001186, -87.367264, 238.552536, 818.596863, 34.136306
1763771583.765075, 0.157568, 0.036512, -9.772682, -0.002303, 0.002042, -0.001588, -87.343948, 238.624054, 818.369080, 34.136306
1763771583.775477, 0.160711, 0.048483, -9.775675, -0.002970, 0.004249, -0.002896, -87.348206, 238.483154, 818.520508, 34.136306
1763771583.785080, 0.157269, 0.037559, -9.773580, -0.002521, 0.004321, -0.002237, -87.366180, 238.636810, 818.323059, 34.136306
1763771583.795480, 0.145897, 0.057461, -9.767146, -0.004478, 0.003065, -0.003264, -87.088196, 238.644852, 818.337646, 34.136306
1763771583.805489, 0.151433, 0.056413, -9.773879, -0.003612, 0.003771, -0.002221, -87.229889, 238.555435, 818.429810, 34.136306
1763771583.815096, 0.152481, 0.045789, -9.789891, -0.004179, 0.003522, -0.002363, -87.432373, 238.637665, 818.415955, 34.136306
1763771583.825488, 0.159214, 0.048183, -9.782259, -0.003390, 0.002736, -0.000725, -87.381653, 238.589233, 818.593628, 34.136306
1763771583.835091, 0.160561, 0.061651, -9.776274, -0.002311, 0.003260, -0.000323, -87.362366, 238.782394, 818.486938, 34.136306
1763771583.845504, 0.152032, 0.045490, -9.785102, -0.002146, 0.004099, -0.003473, -87.293549, 238.801880, 818.555176, 34.136306
1763771583.855483, 0.153229, 0.037409, -9.775525, -0.003835, 0.001986, -0.003197, -87.240067, 238.731323, 818.066650, 34.136306
1763771583.865075, 0.157419, 0.043993, -9.772383, -0.002197, 0.003057, -0.003907, -87.240067, 238.731323, 818.066650, 34.136306
1763771583.875485, 0.158317, 0.045340, -9.788993, -0.002385, 0.002246, -0.002004, -86.989731, 238.549896, 818.138977, 34.136306
1763771583.885104, 0.153528, 0.052672, -9.778069, -0.001356, 0.002445, -0.002816, -86.989731, 238.549896, 818.138977, 34.136306
1763771583.895488, 0.162058, 0.049829, -9.778518, -0.004184, 0.002191, -0.002111, -87.140762, 238.740891, 818.483215, 34.136306
1763771583.905479, 0.152481, 0.049380, -9.781062, -0.002133, 0.002078, -0.001856, -87.303833, 238.657272, 818.334534, 34.136306
1763771583.915077, 0.156371, 0.045639, -9.761459, -0.001859, 0.003247, -0.002234, -87.303833, 238.657272, 818.334534, 34.136306
1763771583.925478, 0.157419, 0.049829, -9.781511, -0.003016, 0.004319, -0.002975, -87.130768, 238.591583, 818.517822, 34.136306
1763771583.935105, 0.153229, 0.040851, -9.788095, -0.002124, 0.002172, -0.003535, -87.130768, 238.591583, 818.517822, 34.136306
1763771583.945477, 0.162058, 0.052523, -9.789292, -0.003037, 0.002557, -0.000946, -87.401154, 238.417725, 818.490295, 34.136306
1763771583.955478, 0.147992, 0.055216, -9.774628, -0.002447, 0.002146, -0.003048, -87.268692, 238.484772, 818.435059, 34.136306
1763771583.965082, 0.156521, 0.048782, -9.758616, -0.001758, 0.002584, -0.003113, -87.268692, 238.484772, 818.435059, 34.136306
1763771583.975477, 0.150835, 0.057910, -9.769540, -0.002615, 0.002373, -0.003234, -87.162964, 238.887573, 818.269409, 34.136306
