SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763770063.940603, -0.068983, -0.027384, -9.785551, 0.000164, 0.008978, -0.032929, -90.340683, 280.821991, 818.571716, 34.136307
1763770063.950701, -0.070479, -0.021997, -9.788245, 0.003574, 0.011339, -0.030530, -90.264236, 280.995483, 818.622986, 34.136307
1763770063.960698, -0.053570, -0.028431, -9.793183, 0.005850, 0.013664, -0.028188, -90.406189, 281.088226, 818.644348, 34.136307
1763770063.970702, -0.033220, -0.025588, -9.790938, 0.009152, 0.013915, -0.023023, -90.224304, 280.969238, 818.700317, 34.136307
1763770063.980709, -0.013018, -0.046088, -9.794080, 0.012899, 0.013299, -0.018402, -90.342957, 280.978333, 818.559082, 34.136307
1763770063.990610, -0.013916, -0.048183, -9.778069, 0.013854, 0.014667, -0.014931, -90.176331, 281.063416, 818.452759, 34.136307
1763770064.000555, -0.016460, -0.073771, -9.771036, 0.014991, 0.011812, -0.009692, -90.573349, 281.112793, 818.540833, 34.136307
1763770064.010731, 0.000898, -0.084994, -9.784204, 0.013560, 0.009292, -0.004545, -90.228180, 280.722382, 818.635071, 34.136307
1763770064.020698, 0.015413, -0.086191, -9.777471, 0.011582, 0.006227, 0.000463, -90.164505, 280.930725, 818.644104, 34.136307
1763770064.030133, 0.022895, -0.102651, -9.762956, 0.008423, 0.001470, 0.004111, -90.264084, 281.142822, 818.637634, 34.136307
1763770064.040614, 0.037110, -0.141856, -9.778368, 0.003983, -0.003480, 0.008940, -90.524368, 281.088074, 818.583374, 34.136307
1763770064.049875, 0.045340, -0.142305, -9.768193, -0.001718, -0.007832, 0.014934, -90.121017, 280.781189, 818.566406, 34.136307
1763770064.060700, 0.047136, -0.136320, -9.773430, -0.007087, -0.015234, 0.019849, -90.294846, 280.807098, 818.801392, 34.136307
1763770064.070697, 0.045490, -0.150535, -9.772982, -0.013081, -0.019272, 0.027664, -90.374069, 281.001099, 818.704224, 34.136307
1763770064.080729, 0.031424, -0.140959, -9.778368, -0.017448, -0.022929, 0.031476, -90.421661, 280.852905, 818.763123, 34.136307
