SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1763763604.492420, -0.039504, 0.025738, -9.788843, -0.002102, 0.002135, -0.002402
1763763604.502432, -0.039804, 0.025588, -9.775226, -0.004753, 0.001272, -0.002645
1763763604.512422, -0.049979, 0.020500, -9.767295, -0.002694, 0.002194, -0.002514
1763763604.522421, -0.041300, 0.024989, -9.765949, -0.003852, 0.004151, -0.002096
1763763604.532432, -0.050129, 0.024989, -9.792135, -0.004036, 0.003103, -0.002065
1763763604.542425, -0.057910, 0.025289, -9.768343, -0.001720, 0.002915, -0.003108
1763763604.552433, -0.048034, 0.021697, -9.802610, -0.003177, 0.004347, -0.001518
1763763604.562186, -0.041150, 0.015263, -9.791986, -0.003437, 0.003086, -0.004080
1763763604.572422, -0.056413, 0.035614, -9.750985, -0.003196, 0.003035, -0.002268
1763763604.582431, -0.036063, 0.041150, -9.768492, -0.002051, 0.003196, -0.002813
1763763604.592424, -0.026635, 0.025139, -9.772233, -0.003462, 0.003240, -0.003173
1763763604.602420, -0.047136, 0.032471, -9.795726, -0.005067, 0.004146, -0.002537
1763763604.612414, -0.050578, 0.022595, -9.746047, -0.001820, 0.002302, -0.001569
1763763604.622415, -0.042796, 0.027384, -9.778219, -0.004846, 0.003123, -0.003034
1763763604.632420, -0.044891, 0.011821, -9.789741, -0.001291, 0.001638, -0.002579
1763763604.642428, -0.043395, 0.040253, -9.766248, -0.003045, 0.002984, -0.001394
1763763604.652424, -0.021697, 0.020351, -9.771635, -0.002498, 0.003305, -0.001989
1763763604.662423, -0.036512, 0.031424, -9.798869, -0.003592, 0.003254, -0.001890
1763763604.672422, -0.051475, 0.022146, -9.782558, -0.002488, 0.002933, -0.001576
1763763604.682448, -0.049530, 0.016909, -9.762657, -0.003262, 0.002311, -0.003160
1763763604.692424, -0.041001, 0.035464, -9.798719, -0.004267, 0.002299, -0.003274
1763763604.702423, -0.046837, 0.035165, -9.779117, -0.002349, 0.002846, -0.003108
1763763604.712428, -0.051775, 0.031574, -9.781810, -0.003275, 0.002881, -0.002220
1763763604.722208, -0.034566, 0.011223, -9.769390, -0.001688, 0.002929, -0.002353
1763763604.732427, -0.055815, 0.029479, -9.796026, -0.004949, 0.002296, -0.002298
1763763604.742427, -0.050578, 0.025588, -9.768642, -0.002335, 0.002759, -0.002181
1763763604.751860, -0.036212, 0.026486, -9.759215, -0.003580, 0.002718, -0.002248
1763763604.762424, -0.040402, 0.016310, -9.816227, -0.004296, 0.002434, -0.003304
1763763604.772275, -0.042198, 0.031424, -9.736919, -0.001865, 0.003364, -0.002374
1763763604.782451, -0.050578, 0.024092, -9.789591, -0.003318, 0.003321, -0.002077
1763763604.792425, -0.028581, 0.010924, -9.793482, -0.000653, 0.002596, -0.002187
1763763604.802424, -0.055366, 0.030676, -9.787796, -0.005211, 0.003544, -0.001898
1763763604.812424, -0.038607, 0.020949, -9.778219, -0.002362, 0.003055, -0.004004
1763763604.822427, -0.054468, 0.042647, -9.776274, -0.004154, 0.003146, -0.003108
1763763604.832449, -0.047734, 0.022296, -9.781212, -0.004176, 0.002682, -0.001708
1763763604.842425, -0.037858, 0.032471, -9.771036, -0.004570, 0.003963, -0.002123
1763763604.852424, -0.036811, 0.018256, -9.770288, -0.002693, 0.002604, -0.002291
1763763604.862424, -0.045191, 0.023343, -9.778219, -0.002278, 0.002942, -0.002336
1763763604.872431, -0.053271, 0.036661, -9.796924, -0.003374, 0.002511, -0.001314
1763763604.882432, -0.042647, 0.028431, -9.761310, -0.003166, 0.003529, -0.003256
1763763604.892426, -0.045191, 0.017208, -9.782109, -0.003380, 0.003230, -0.002819
1763763604.902426, -0.036512, 0.024241, -9.797073, -0.002713, 0.002845, -0.000214
1763763604.912446, -0.051475, 0.035614, -9.780015, -0.005333, 0.002648, -0.002115
1763763604.922433, -0.057760, 0.034566, -9.775376, -0.003307, 0.002405, -0.002011
1763763604.932429, -0.049530, 0.019303, -9.775376, -0.002822, 0.002324, -0.001683
1763763604.942429, -0.046088, 0.029778, -9.813683, -0.005187, 0.002311, -0.002514
1763763604.952436, -0.050278, 0.019902, -9.747693, 0.000317, 0.003006, -0.002739
1763763604.962098, -0.046986, 0.023343, -9.803508, -0.004177, 0.003168, -0.003246
1763763604.972433, -0.053271, 0.015413, -9.790040, -0.001436, 0.002954, -0.002091
1763763604.982429, -0.047136, 0.031574, -9.751733, -0.002660, 0.003338, -0.001505
1763763604.992428, -0.039504, 0.015862, -9.776124, -0.002196, 0.003209, -0.002418
1763763605.002433, -0.033968, 0.020949, -9.779416, -0.002921, 0.002986, -0.003530
1763763605.012430, -0.050278, 0.026785, -9.785850, -0.003778, 0.003271, -0.003838
1763763605.022428, -0.038906, 0.021249, -9.762058, -0.003629, 0.001165, -0.002141
1763763605.032427, -0.044891, 0.027833, -9.781361, -0.002636, 0.002750, -0.002516
1763763605.042393, -0.037559, 0.019453, -9.777171, -0.003163, 0.002888, -0.002471
1763763605.052444, -0.058359, 0.037559, -9.772533, -0.002802, 0.001389, -0.000398
1763763605.062427, -0.045191, 0.023194, -9.772084, -0.002264, 0.003230, -0.000503
1763763605.072427, -0.039355, 0.030975, -9.774029, -0.003005, 0.003860, -0.002490
1763763605.082440, -0.051625, 0.035015, -9.809493, -0.002992, 0.003046, -0.003653
1763763605.092440, -0.038756, 0.020800, -9.733926, -0.002778, 0.004544, -0.002313
1763763605.102445, -0.036512, 0.022296, -9.797971, -0.004109, 0.002924, -0.002697
1763763605.112429, -0.037858, 0.014964, -9.767744, -0.002989, 0.004288, -0.004192
1763763605.122432, -0.046837, 0.032172, -9.769839, -0.004066, 0.003238, -0.003324
1763763605.132429, -0.036063, 0.017508, -9.784803, -0.002267, 0.002305, -0.002276
1763763605.142448, -0.065392, 0.024690, -9.780015, -0.004604, 0.003688, -0.002789
1763763605.152430, -0.059556, 0.022446, -9.778518, -0.001012, 0.002102, -0.001784
1763763605.162437, -0.046238, 0.021697, -9.772832, -0.004865, 0.004053, -0.003524
1763763605.172429, -0.043096, 0.031274, -9.792434, -0.004318, 0.002578, -0.001600
1763763605.182439, -0.046088, 0.032471, -9.764751, -0.004121, 0.002480, -0.003547
1763763605.192433, -0.045340, 0.030077, -9.763704, -0.001588, 0.003194, -0.004681
1763763605.202433, -0.043545, 0.005537, -9.760711, -0.001395, 0.002609, -0.003067
1763763605.212431, -0.043096, 0.029329, -9.804256, -0.005393, 0.003712, -0.002728
1763763605.222434, -0.046986, 0.036512, -9.768343, -0.002157, 0.002242, -0.001729
1763763605.232436, -0.027234, 0.025738, -9.770288, -0.004141, 0.002904, -0.003333
1763763605.242449, -0.041001, 0.015562, -9.815628, -0.002180, 0.003254, -0.002242
1763763605.252430, -0.043993, 0.028730, -9.755324, -0.002312, 0.002275, -0.002233
1763763605.262430, -0.061501, 0.038158, -9.771186, -0.003545, 0.001873, -0.003411
1763763605.272430, -0.032920, 0.007183, -9.766098, -0.000492, 0.003379, -0.002079
1763763605.282433, -0.040103, 0.049979, -9.808296, -0.005612, 0.003327, -0.001921
1763763605.292449, -0.042946, 0.029778, -9.767146, -0.000791, 0.002705, -0.001348
1763763605.302430, -0.042048, 0.032172, -9.755025, -0.002597, 0.002142, -0.002723
1763763605.312431, -0.032621, 0.018256, -9.798719, -0.003229, 0.003239, -0.002475
1763763605.322439, -0.040851, 0.028132, -9.772383, -0.002830, 0.003741, -0.001454
1763763605.332431, -0.044442, 0.032771, -9.790489, -0.004188, 0.003899, -0.002536
1763763605.342434, -0.037559, 0.018705, -9.765799, -0.003357, 0.001667, -0.003294
1763763605.352451, -0.044442, 0.030526, -9.778069, -0.003480, 0.001842, -0.002510
1763763605.362430, -0.045340, 0.033968, -9.777022, -0.002753, 0.003677, -0.001961
1763763605.372428, -0.046088, 0.027683, -9.779865, -0.003174, 0.003522, -0.002991
1763763605.382432, -0.035015, 0.016909, -9.800814, -0.002609, 0.004103, -0.001906
1763763605.392434, -0.042347, 0.031873, -9.777171, -0.003384, 0.002509, -0.002007
1763763605.402432, -0.038607, 0.031274, -9.773281, -0.002377, 0.002902, -0.003115
1763763605.412444, -0.037110, 0.032920, -9.779865, -0.001808, 0.004382, -0.003698
1763763605.422449, -0.057012, 0.035763, -9.796624, -0.003209, 0.003054, -0.001511
1763763605.432440, -0.039804, 0.019902, -9.770587, -0.002427, 0.003899, -0.002385
1763763605.442435, -0.041599, 0.027084, -9.798121, -0.003427, 0.002460, -0.002419
1763763605.452438, -0.047285, 0.021249, -9.780613, -0.002666, 0.002064, -0.002590
1763763605.462441, -0.046238, 0.044143, -9.778069, -0.003108, 0.002317, -0.003005
1763763605.472443, -0.031873, 0.018854, -9.784204, -0.001860, 0.003500, -0.002465
1763763605.482442, -0.033519, 0.021548, -9.787047, -0.004338, 0.003956, -0.001942
1763763605.492435, -0.040103, 0.037110, -9.797971, -0.003624, 0.001816, -0.001579
1763763605.502435, -0.037409, 0.032022, -9.742605, -0.001662, 0.002457, -0.001986
1763763605.512459, -0.048931, 0.023044, -9.788993, -0.003316, 0.003535, -0.002991
1763763605.522436, -0.031574, 0.022895, -9.762657, -0.001181, 0.002633, -0.002863
1763763605.532443, -0.051775, 0.045789, -9.765500, -0.004683, 0.003265, -0.003116
1763763605.542438, -0.037110, 0.020800, -9.787347, -0.001764, 0.002800, -0.002960
1763763605.552462, -0.045490, 0.028431, -9.775525, -0.003931, 0.003698, -0.002774
1763763605.562435, -0.047285, 0.024989, -9.779865, -0.002843, 0.002150, -0.001006
1763763605.572435, -0.042198, 0.026037, -9.756372, -0.002434, 0.003109, -0.002973
1763763605.582436, -0.045490, 0.029479, -9.806500, -0.006203, 0.002382, -0.001363
1763763605.592456, -0.040851, 0.035913, -9.773730, -0.002242, 0.002355, -0.002487
1763763605.602435, -0.048782, 0.023942, -9.755624, -0.001642, 0.002611, -0.002483
1763763605.612436, -0.038008, 0.024989, -9.804106, -0.001760, 0.003413, -0.002997
1763763605.622447, -0.068684, 0.029179, -9.791986, -0.003703, 0.002429, -0.001355
1763763605.631778, -0.041749, 0.020051, -9.764602, -0.000812, 0.004148, -0.003589
1763763605.642017, -0.029030, 0.016161, -9.779117, -0.002210, 0.001764, -0.002479
1763763605.652439, -0.042796, 0.013168, -9.794380, -0.001295, 0.002947, -0.000956
1763763605.662448, -0.054019, 0.028581, -9.762208, -0.003443, 0.002260, -0.003199
1763763605.672444, -0.028880, 0.016310, -9.790040, -0.003272, 0.001247, -0.001293
1763763605.682447, -0.036811, 0.021249, -9.798869, -0.003627, 0.001779, -0.001586
1763763605.692435, -0.047136, 0.040103, -9.782708, -0.001495, 0.002652, -0.001743
1763763605.702436, -0.034716, 0.021847, -9.749339, -0.003829, 0.002856, -0.003128
1763763605.712432, -0.039654, 0.020051, -9.808595, -0.003010, 0.001647, -0.002882
1763763605.722449, -0.044143, 0.027683, -9.758167, -0.002407, 0.002378, -0.003657
1763763605.732438, -0.036362, 0.028132, -9.781511, -0.005001, 0.003667, -0.002085
1763763605.742439, -0.056264, 0.020351, -9.802460, -0.002119, 0.002392, -0.002457
1763763605.752438, -0.041899, 0.020051, -9.768941, -0.002291, 0.001962, -0.001422
1763763605.762441, -0.043844, 0.034866, -9.773730, -0.002397, 0.002621, -0.004503
1763763605.772439, -0.048333, 0.023792, -9.771485, -0.002363, 0.002751, -0.003677
1763763605.782440, -0.049979, 0.026037, -9.796475, -0.003605, 0.004038, -0.001532
1763763605.792462, -0.045639, 0.020351, -9.762357, -0.002202, 0.002275, -0.001849
1763763605.802441, -0.041450, 0.030526, -9.793183, -0.002244, 0.002438, -0.002384
1763763605.812447, -0.037110, 0.024690, -9.766248, -0.000670, 0.002777, -0.002433
1763763605.822449, -0.045789, 0.029329, -9.781661, -0.004586, 0.003243, -0.001694
1763763605.832441, -0.040701, 0.017508, -9.765051, -0.001908, 0.003983, -0.002361
1763763605.842439, -0.043096, 0.023343, -9.791088, -0.002986, 0.002655, -0.003657
1763763605.852439, -0.041599, 0.033070, -9.788245, -0.003026, 0.003412, -0.003738
1763763605.862439, -0.049979, 0.016909, -9.735123, -0.003411, 0.002643, -0.002964
1763763605.872440, -0.031723, 0.026486, -9.817125, -0.003466, 0.002710, -0.001896
1763763605.882448, -0.048632, 0.020800, -9.774478, -0.003177, 0.002121, -0.003530
1763763605.892443, -0.046088, 0.030975, -9.773281, -0.003406, 0.001450, -0.001795
1763763605.902441, -0.043844, 0.023493, -9.774777, -0.003296, 0.003447, -0.002501
1763763605.912441, -0.049530, 0.026336, -9.788095, -0.003547, 0.003036, -0.002394
1763763605.922441, -0.036512, 0.027833, -9.802610, -0.002202, 0.002341, -0.001219
1763763605.932439, -0.052672, 0.030825, -9.742007, -0.001626, 0.003281, -0.001421
1763763605.942451, -0.042647, 0.011073, -9.795726, -0.004588, 0.004820, -0.002002
1763763605.952448, -0.049231, 0.010475, -9.789142, -0.002129, 0.003043, -0.002005
1763763605.962444, -0.044891, 0.019902, -9.764303, -0.001546, 0.003367, -0.002019
1763763605.972441, -0.036212, 0.037409, -9.760562, -0.003246, 0.003394, -0.002543
1763763605.982439, -0.040701, 0.029179, -9.787796, -0.003565, 0.003138, -0.001851
1763763605.992443, -0.040103, 0.023792, -9.756821, -0.002624, 0.002810, -0.002104
1763763606.002453, -0.061800, 0.029329, -9.775226, -0.003863, 0.003666, -0.002848
1763763606.012442, -0.048333, 0.018405, -9.786150, -0.002426, 0.002535, -0.001304
1763763606.022451, -0.038008, 0.028431, -9.776124, -0.001118, 0.002931, -0.002509
1763763606.032441, -0.049829, 0.037858, -9.787496, -0.003539, 0.002359, -0.001077
1763763606.042443, -0.036212, 0.019303, -9.769839, -0.002130, 0.002361, -0.002782
1763763606.052440, -0.045639, 0.035165, -9.804256, -0.003587, 0.002989, -0.002380
1763763606.062443, -0.033668, 0.030825, -9.759963, -0.000158, 0.002389, -0.001867
1763763606.072449, -0.049979, 0.033220, -9.756821, -0.003490, 0.001638, -0.003258
1763763606.082443, -0.036512, 0.017807, -9.796325, -0.002983, 0.003939, -0.000501
1763763606.092442, -0.041150, 0.033968, -9.780314, -0.003806, 0.003601, -0.001838
1763763606.102441, -0.055366, 0.035015, -9.785850, -0.003017, 0.003035, -0.001884
1763763606.112441, -0.033968, 0.028581, -9.765949, -0.002790, 0.003680, -0.001656
1763763606.122459, -0.048931, 0.014365, -9.802460, -0.004421, 0.002521, -0.003827
1763763606.132445, -0.049231, 0.029479, -9.768642, -0.002135, 0.003587, -0.002716
1763763606.142446, -0.055665, 0.034267, -9.778069, -0.002505, 0.002596, -0.001253
1763763606.152456, -0.035165, 0.013767, -9.808446, -0.004119, 0.003104, -0.001954
1763763606.162445, -0.054318, 0.028730, -9.783905, -0.002746, 0.003253, -0.001641
1763763606.172449, -0.054917, 0.033968, -9.767295, -0.001562, 0.001684, -0.002186
1763763606.182460, -0.042048, 0.018256, -9.786150, -0.003067, 0.003385, -0.001470
1763763606.192455, -0.042796, 0.027683, -9.816526, -0.005605, 0.002530, -0.001757
1763763606.201848, -0.029030, 0.025887, -9.727192, -0.000367, 0.002322, -0.001537
1763763606.212448, -0.058808, 0.037559, -9.795726, -0.003807, 0.002528, -0.002912
1763763606.221950, -0.044143, 0.015263, -9.793781, -0.002701, 0.003700, -0.003504
1763763606.232445, -0.049081, 0.038008, -9.754277, -0.003413, 0.001979, -0.002761
1763763606.242445, -0.034566, 0.024391, -9.796325, -0.001782, 0.003327, -0.003537
1763763606.252451, -0.035913, 0.032471, -9.808446, -0.004315, 0.002628, -0.001273
1763763606.262446, -0.049081, 0.023643, -9.768193, -0.002259, 0.002353, -0.003297
1763763606.272447, -0.050727, 0.038008, -9.759664, -0.000609, 0.003033, -0.003263
1763763606.282447, -0.046837, 0.018256, -9.816676, -0.004680, 0.003929, -0.002683
1763763606.292446, -0.057012, 0.028431, -9.759664, -0.002254, 0.003062, -0.001286
1763763606.302446, -0.035015, 0.032920, -9.769690, -0.003179, 0.002841, -0.002768
1763763606.312447, -0.048183, 0.020051, -9.790788, -0.002527, 0.004161, -0.001078
1763763606.322105, -0.045490, 0.020800, -9.776124, -0.002876, 0.002066, -0.003004
1763763606.332448, -0.043694, 0.036362, -9.786449, -0.004228, 0.002809, -0.003044
1763763606.342451, -0.046238, 0.025738, -9.771186, -0.003593, 0.002535, -0.002985
1763763606.352446, -0.053720, 0.024989, -9.794978, -0.003936, 0.002884, -0.001771
1763763606.362447, -0.042497, 0.013168, -9.777022, -0.002759, 0.002506, -0.002391
1763763606.372448, -0.043694, 0.032471, -9.763405, -0.004281, 0.003420, -0.002936
1763763606.382458, -0.046388, 0.019303, -9.777321, -0.002424, 0.003163, -0.002480
1763763606.392458, -0.041749, 0.036063, -9.790040, -0.004989, 0.002496, -0.003978
1763763606.402460, -0.021249, 0.017508, -9.791836, -0.001916, 0.004736, -0.001369
1763763606.412458, -0.035763, 0.040103, -9.772982, -0.004948, 0.003254, -0.002562
1763763606.422466, -0.040402, 0.034866, -9.771036, -0.002516, 0.003244, -0.001167
1763763606.432449, -0.028880, 0.020051, -9.784055, -0.004404, 0.002702, -0.001906
1763763606.442446, -0.045041, 0.030227, -9.778368, -0.001769, 0.003240, -0.001339
1763763606.452458, -0.029778, 0.023792, -9.758317, -0.003059, 0.003989, -0.002796
1763763606.462451, -0.042198, 0.024092, -9.811289, -0.004119, 0.002569, -0.001076
1763763606.472451, -0.045191, 0.020949, -9.770438, -0.001469, 0.002426, -0.002896
1763763606.482447, -0.044891, 0.022895, -9.760711, -0.004016, 0.002658, -0.002759
1763763606.492449, -0.044293, 0.031723, -9.808146, -0.005146, 0.002894, -0.002212
1763763606.502449, -0.031424, 0.028581, -9.754426, -0.002391, 0.004313, -0.003003
1763763606.512450, -0.043096, 0.032621, -9.784204, -0.002923, 0.002650, -0.003142
1763763606.522449, -0.032920, 0.020800, -9.796624, -0.002513, 0.004652, -0.002914
1763763606.532460, -0.051026, 0.032471, -9.771635, -0.002362, 0.004287, -0.001735
1763763606.542449, -0.029928, 0.017208, -9.773879, -0.001528, 0.002476, -0.002866
1763763606.552451, -0.042946, 0.035015, -9.795726, -0.003321, 0.003337, -0.003667
1763763606.562450, -0.035314, 0.020051, -9.800664, -0.002298, 0.002239, -0.002231
1763763606.572455, -0.058508, 0.040103, -9.765350, -0.002507, 0.002981, -0.002406
1763763606.582469, -0.042647, 0.018256, -9.788394, -0.002052, 0.002515, -0.001976
1763763606.592453, -0.045340, 0.023044, -9.768343, -0.003939, 0.002376, -0.000570
1763763606.602462, -0.044442, 0.022296, -9.813384, -0.004298, 0.003397, -0.002100
1763763606.612450, -0.045041, 0.019154, -9.744101, -0.000344, 0.003926, -0.001097
1763763606.622452, -0.045789, 0.017957, -9.786449, -0.004372, 0.002172, -0.003305
1763763606.631619, -0.038906, 0.018256, -9.791088, -0.003030, 0.004135, -0.001866
1763763606.642451, -0.047734, 0.026935, -9.765200, -0.001969, 0.001722, -0.001933
1763763606.652459, -0.050578, 0.023643, -9.784204, -0.004399, 0.003831, -0.001697
1763763606.662446, -0.033968, 0.024989, -9.772682, -0.001769, 0.004008, -0.002071
1763763606.672441, -0.043096, 0.026635, -9.804555, -0.005034, 0.003567, -0.000748
1763763606.681886, -0.035614, 0.029928, -9.753828, -0.000067, 0.002560, -0.001958
1763763606.692461, -0.050877, 0.029329, -9.799916, -0.004034, 0.002689, -0.001222
1763763606.702462, -0.035165, 0.021548, -9.802161, -0.001835, 0.002854, 0.000497
1763763606.712452, -0.054019, 0.051625, -9.760412, -0.001874, 0.003734, -0.003171
1763763606.721497, -0.048931, 0.041001, -9.779117, -0.001006, 0.002928, -0.001903
1763763606.732455, -0.041450, 0.026187, -9.789142, -0.003318, 0.002000, -0.002181
1763763606.742461, -0.039504, 0.034117, -9.778518, -0.003254, 0.002833, -0.002406
1763763606.752455, -0.055216, 0.026187, -9.768642, -0.002156, 0.002775, -0.002746
1763763606.762454, -0.043844, 0.029179, -9.791387, -0.003468, 0.003497, -0.002175
1763763606.772469, -0.041300, 0.026935, -9.770737, -0.002420, 0.003287, -0.001215
1763763606.782475, -0.054767, 0.025738, -9.775226, -0.002690, 0.003061, -0.003017
1763763606.792454, -0.029179, 0.023942, -9.773131, -0.002294, 0.003291, -0.002773
1763763606.802455, -0.043993, 0.022595, -9.793931, -0.003516, 0.002185, -0.002897
1763763606.812479, -0.047285, 0.024541, -9.783007, -0.003494, 0.002454, -0.003770
1763763606.822463, -0.037260, 0.024989, -9.767595, -0.001724, 0.002674, -0.003909
1763763606.832125, -0.041749, 0.019603, -9.809343, -0.006022, 0.002745, -0.003152
1763763606.842455, -0.052224, 0.021847, -9.769241, -0.001937, 0.002941, -0.004513
1763763606.852455, -0.046238, 0.031873, -9.758616, -0.002574, 0.002899, -0.001607
1763763606.862454, -0.032771, 0.014066, -9.808745, -0.003592, 0.003228, -0.002590
1763763606.872457, -0.049231, 0.038906, -9.777022, -0.003358, 0.004683, -0.002443
1763763606.882455, -0.036960, 0.024690, -9.787496, -0.004209, 0.002946, -0.003410
1763763606.892454, -0.055366, 0.031274, -9.762657, -0.003569, 0.003022, -0.003567
1763763606.902475, -0.029329, 0.025139, -9.789741, -0.004042, 0.004170, -0.002123
1763763606.912454, -0.025289, 0.035614, -9.761609, -0.003138, 0.002872, -0.001463
1763763606.922458, -0.048483, 0.035464, -9.786299, -0.003612, 0.002540, -0.002683
1763763606.931580, -0.044592, 0.024541, -9.781810, -0.002479, 0.003619, -0.001299
1763763606.942477, -0.046388, 0.039953, -9.783307, -0.002753, 0.002922, -0.003181
1763763606.952455, -0.053121, 0.027384, -9.790040, -0.003321, 0.003397, -0.001765
1763763606.962454, -0.029179, 0.018256, -9.761759, -0.002635, 0.001635, -0.002559
1763763606.972457, -0.034417, 0.023044, -9.814282, -0.004937, 0.004163, -0.002992
1763763606.982456, -0.038906, 0.031424, -9.776274, -0.001774, 0.002178, -0.001636
1763763606.992485, -0.053870, 0.033220, -9.761609, -0.002806, 0.001436, -0.003013
1763763607.002455, -0.038008, 0.022745, -9.783307, -0.002940, 0.002608, -0.002419
1763763607.012463, -0.048034, 0.048183, -9.787047, -0.005144, 0.003526, 0.000009
1763763607.022468, -0.049829, 0.026336, -9.774478, -0.001742, 0.003782, -0.002352
1763763607.031679, -0.044891, 0.021847, -9.786150, -0.004508, 0.003551, -0.001842
1763763607.042462, -0.021847, 0.025588, -9.786898, -0.001684, 0.002764, -0.002780
1763763607.052456, -0.048034, 0.037858, -9.764003, -0.001925, 0.003219, -0.001352
1763763607.062461, -0.050727, 0.028581, -9.802011, -0.003918, 0.003885, -0.001238
1763763607.072456, -0.033220, 0.015113, -9.776872, -0.002373, 0.003549, -0.000971
1763763607.082458, -0.045041, 0.024241, -9.813234, -0.003703, 0.002760, -0.003338
1763763607.092455, -0.039205, 0.018555, -9.754426, -0.002497, 0.003477, -0.001538
1763763607.102456, -0.054019, 0.035614, -9.786748, -0.003311, 0.002867, -0.002940
1763763607.112467, -0.057311, 0.013916, -9.805004, -0.001659, 0.002936, -0.003993
1763763607.122458, -0.047285, 0.038607, -9.755175, -0.002681, 0.002615, -0.001991
1763763607.131609, -0.043993, 0.027384, -9.792883, -0.004038, 0.003235, -0.002043
1763763607.142457, -0.034716, 0.017807, -9.778518, -0.001260, 0.003103, -0.002175
1763763607.152472, -0.055815, 0.040851, -9.782409, -0.003254, 0.002116, -0.002843
1763763607.162457, -0.041150, 0.026187, -9.764153, -0.002104, 0.002384, -0.001842
1763763607.172457, -0.036960, 0.035614, -9.792734, -0.002320, 0.003333, -0.001674
1763763607.182464, -0.040701, 0.026037, -9.803358, -0.004901, 0.003329, -0.001699
1763763607.192479, -0.040402, 0.022895, -9.767744, -0.003006, 0.002894, -0.002366
1763763607.202460, -0.041749, 0.036063, -9.785850, -0.002362, 0.002622, -0.002750
1763763607.212462, -0.046388, 0.032920, -9.787347, -0.002853, 0.003532, -0.004108
1763763607.222459, -0.045939, 0.021249, -9.783307, -0.001086, 0.002628, -0.001514
1763763607.231623, -0.034866, 0.012270, -9.778368, -0.001505, 0.004947, -0.001608
1763763607.242478, -0.047884, 0.021398, -9.798420, -0.004871, 0.002203, -0.003208
1763763607.252459, -0.045340, 0.014664, -9.766397, -0.001198, 0.003143, -0.002323
1763763607.262477, -0.051026, 0.030077, -9.777171, -0.003319, 0.003046, -0.001625
1763763607.272458, -0.031574, 0.016759, -9.805154, -0.002796, 0.003696, -0.002041
1763763607.282468, -0.049081, 0.033070, -9.783755, -0.001864, 0.002560, -0.002262
1763763607.292480, -0.037409, 0.033818, -9.792285, -0.004078, 0.000927, -0.002647
1763763607.302458, -0.042497, 0.024690, -9.758317, -0.002317, 0.002983, -0.002438
1763763607.312473, -0.048632, 0.030676, -9.809643, -0.002708, 0.002568, -0.001695
1763763607.322476, -0.044442, 0.021099, -9.767744, -0.001917, 0.003083, -0.002322
1763763607.331644, -0.051326, 0.021249, -9.752930, -0.004480, 0.003694, -0.002557
1763763607.342461, -0.043993, 0.017807, -9.822661, -0.002344, 0.004070, -0.001237
1763763607.352478, -0.035614, 0.028880, -9.763405, -0.002256, 0.002373, -0.002917
1763763607.362460, -0.060603, 0.023792, -9.779865, -0.004453, 0.001494, -0.003040
1763763607.372461, -0.037559, 0.029329, -9.775525, -0.003503, 0.003298, -0.002467
1763763607.382464, -0.054917, 0.019603, -9.767894, -0.004913, 0.003198, -0.002532
1763763607.392465, -0.048632, 0.030676, -9.764602, -0.003598, 0.002224, -0.003246
1763763607.402463, -0.036960, 0.030227, -9.775974, -0.002982, 0.004562, -0.002158
1763763607.412461, -0.049231, 0.040851, -9.801862, -0.002599, 0.004094, -0.004113
1763763607.422462, -0.042796, 0.036212, -9.776274, -0.004589, 0.002501, -0.001924
1763763607.431665, -0.042796, 0.036212, -9.776274, -0.001626, 0.003476, -0.003466
1763763607.442462, -0.053570, 0.020351, -9.801263, -0.003610, 0.003114, -0.002708
1763763607.452463, -0.047285, 0.032172, -9.746496, -0.004081, 0.001641, -0.003183
1763763607.462465, -0.033220, 0.033220, -9.800515, -0.001521, 0.002233, -0.002456
1763763607.472463, -0.021697, 0.026187, -9.794829, -0.005330, 0.002482, -0.004189
1763763607.482464, -0.049680, 0.023942, -9.768492, -0.001966, 0.002157, -0.001501
1763763607.492460, -0.049680, 0.030825, -9.792434, -0.002929, 0.003367, -0.003157
1763763607.502463, -0.057012, 0.017957, -9.771036, -0.002895, 0.002628, -0.002569
1763763607.512463, -0.041001, 0.020051, -9.810690, -0.001758, 0.003491, -0.003614
1763763607.522463, -0.032322, 0.021548, -9.764602, -0.003457, 0.002427, -0.001818
1763763607.531679, -0.032322, 0.021548, -9.764602, -0.002720, 0.001241, -0.001638
1763763607.542485, -0.053570, 0.035763, -9.781361, -0.003146, 0.003958, -0.001150
1763763607.552470, -0.047136, 0.026037, -9.781511, -0.002582, 0.002353, -0.001519
1763763607.562465, -0.041300, 0.027084, -9.778219, -0.002765, 0.002465, -0.002000
1763763607.572478, -0.039355, 0.014964, -9.784953, -0.003039, 0.003423, -0.002928
1763763607.582470, -0.045191, 0.023194, -9.791537, -0.003569, 0.003237, -0.001526
1763763607.592463, -0.047285, 0.023493, -9.772682, -0.002821, 0.002903, -0.001933
1763763607.602461, -0.050428, 0.035314, -9.787496, -0.003060, 0.002467, -0.002629
1763763607.612469, -0.041001, 0.013467, -9.771635, -0.003066, 0.003211, -0.003480
1763763607.622471, -0.052224, 0.032322, -9.786299, -0.001869, 0.002985, -0.002790
1763763607.632487, -0.027533, 0.032172, -9.777321, -0.002518, 0.002035, -0.002211
1763763607.642459, -0.032471, 0.011372, -9.780314, -0.001631, 0.003159, -0.003077
1763763607.652453, -0.059556, 0.023643, -9.781661, -0.002705, 0.002357, -0.001553
